Drug_ID,Drug,Y,sa-score,molecular-weight,pca_1,pca_2,pca_3,pca_4,umap_1,umap_2,tsne_1,tsne_2,RA_score
Drug 174,Cc1ccc(S(=O)(=O)NN)cc1,1.0,1.869789,186.236,0.9139087,0.42303136,0.058578562,0.49106467,0.5286777,0.111214876,0.4336022475559822,0.0577864549841028,0.99311054
Drug 175,FC(F)C(F)(F)F,0.0,2.641464,120.02,0.90701586,0.36775634,0.049131088,0.13519676,0.97341967,-0.10845238,0.2609044996511317,0.742604074626521,0.9744387
Drug 178,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,1.0,1.882761,202.553,0.9003229,0.079155,0.17972809,0.5452755,0.43285906,-0.043224633,0.231765714724501,0.2786595531558805,0.9951349
Drug 180,O=C1NC(=O)C(Cl)(Cl)C1=C(Cl)Cl,1.0,3.836749,248.88,0.9144602,0.0057897046,0.10492129,0.29008973,0.7617192,-0.1000523,0.1990118005739292,0.4767739875648936,0.9585689
Drug 182,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,1.0,3.441896,304.6700000000001,0.90957546,-0.0905264,0.0103447065,0.2717113,0.08135402,0.27466142,-0.0508532956450758,-0.1560778141605381,0.8898478
Drug 183,Cc1ccc(N)c(C)c1,1.0,1.55702,121.183,0.9337751,0.27950165,0.0637074,0.44051653,0.6729262,-0.1373477,0.5757279240778154,0.2683152835308242,0.99490404
Drug 184,CN(C[C@H](O)CO)N=O,1.0,3.709973,134.135,0.9196608,0.4788235,-0.04637581,0.4217173,0.571697,-0.3649469,0.7825476121416568,0.2936763914112651,0.9724098
Drug 186,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,1.0,2.590672,245.876,0.93829316,0.056357644,0.08219463,0.16725557,0.7599642,-0.055274308,0.2308365346854259,0.3631934511736896,0.9522725
Drug 187,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,1.0,3.068983,296.319,0.9213821,-0.10851285,0.08673299,0.2735901,-0.41190797,-0.22399479,0.1183123256704397,0.4605835593078105,0.88658243
Drug 190,Cc1ccc2c(c1)C(C)C1C(=Nc3ccccc31)N2C,1.0,3.487228,262.35600000000005,0.91721773,0.11146915,0.1929533,0.4093646,0.36587894,0.27983987,0.4332253805865033,-0.1202422187720874,0.36394435
Drug 191,O=C(O)/C=C/c1ccc(Cl)cc1,0.0,1.633581,182.606,0.9309896,0.14333881,0.110460415,0.55572176,0.52194893,0.11027348,0.5889309530951451,0.0900068279965673,0.9975661
Drug 192,CCc1ccc([N+](=O)[O-])cc1,0.0,1.478985,151.165,0.901332,0.22884499,0.034198165,0.5683582,0.45865083,-0.043119907,0.2421948635896887,0.2532152846220164,0.9336454
Drug 193,NC(=O)CCCCC(N)=O,0.0,1.89915,144.174,0.9528312,0.5113247,0.07470441,0.31217843,0.587831,-0.37887442,0.599158500047265,0.5119729497458584,0.98999184
Drug 194,O=[N+]([O-])c1cccc2c1ccc1cccc([N+](=O)[O-])c12,1.0,2.135207,268.228,0.8934598,-0.0861489,0.23339057,0.28642812,0.16560507,0.16488552,-0.0965303058305184,-0.0056927076096572,0.48896345
Drug 195,CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.0,1.757336,278.348,0.91975546,-0.09787449,0.1265984,0.63371444,0.31993723,0.32939315,0.1932317746161935,-0.4266838066937902,0.9956227
Drug 197,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)O,0.0,2.777273,392.4560000000002,0.9555038,0.111745484,0.11990711,0.33482847,0.018855453,-0.040391922,-0.0145701294374506,0.3391660479867254,0.98247844
Drug 200,COc1cccc(N)c1,1.0,1.449422,123.155,0.96402013,0.3140842,0.00082455575,0.47345307,0.5909587,0.12985373,0.6416318987580586,-0.0114631819901103,0.9949071
Drug 201,CCCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1.0,2.365062,224.216,0.89479834,0.07351459,0.110139206,0.4532205,0.40813124,-0.053527594,0.1726624243266636,0.2710594557675136,0.99800855
Drug 202,O=P1(Oc2ccccc2)OCc2ccccc2O1,1.0,3.002223,262.201,0.88392895,0.29096872,0.18467872,0.8873757,0.39009678,0.11480987,0.2350113667465771,0.036613264601574,0.942856
Drug 203,CN(C)c1ccc(N=O)cc1,1.0,2.232705,150.18099999999998,0.9399457,0.25115907,0.005805634,0.3438063,0.5731238,0.12040639,0.5028578723933826,0.0014407737888631,0.9834902
Drug 204,CN(C)N=Nc1ccc(Br)cc1,1.0,2.483655,228.093,0.93065774,0.09598655,0.09675528,0.33660161,0.5605775,-0.024827182,0.2340097968250571,0.1495801595001378,0.98304224
Drug 205,C=C(C)C(=O)OC(C)(C)C,0.0,2.20941,142.19799999999998,0.9127889,0.0636219,0.041380487,0.3242277,0.5771986,-0.1284163,0.485301808040846,0.3324937162115816,0.98449206
Drug 207,Nc1nc(O)c2nc(O)n(C3OC(CO)C(O)C3O)c2n1,0.0,4.175477,299.243,0.87254494,-0.004479967,0.12204795,0.15938987,0.10152125,-0.21587825,-0.1407582732851209,0.507454138909689,0.19286251
Drug 209,CNCc1ccc(CSCCN=C(NC[C@H](O)c2ccc(O)cc2)NS(C)(=O)=O)o1,0.0,3.42628,456.5900000000001,0.87533003,0.092964396,0.15241492,0.526363,0.18706763,0.24088144,-0.0511507261517106,-0.1424308365578253,0.81691647
Drug 211,Cc1cccc(N)c1N,1.0,1.941418,122.17100000000002,0.9505577,0.29692897,0.0664766,0.44461387,0.59134936,0.07487559,0.6372482173414173,0.1750075996399135,0.97729856
Drug 212,CCOC(=O)C[C@H](SP(=S)(OC)OC)C(=O)OCC,0.0,3.406189,330.3640000000001,0.93093914,-0.0669087,0.08128998,0.18723738,-0.4198076,-0.22857499,0.1171755353657532,0.4613919464578875,0.861916
Drug 213,Nc1cccc2cccnc12,1.0,1.829333,144.17699999999996,0.94825923,0.21898028,-0.06470795,0.20167738,0.6198027,0.045386195,0.7258316187567865,0.1894502267887777,0.9921616
Drug 214,CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1C,0.0,3.878001,685.6120000000001,0.81889164,-0.03505844,0.16121677,0.15084676,-0.2884028,0.27989805,-0.6010983693077335,-0.2403321094546457,0.8989577
Drug 215,N#CCCNCCC#N,0.0,2.744713,123.159,0.9273622,0.15894775,-0.024463728,0.47024453,0.623163,-0.12662172,0.5431240755608978,0.3541192778389152,0.99494594
Drug 219,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,4.964859,521.0500000000002,0.9129229,-0.13978192,0.0464677,0.2024342,-0.82495975,0.32268727,-0.7518923059260362,-0.4960357855936272,0.010203293
Drug 220,Clc1ccnc2ccccc12,1.0,1.618871,163.607,0.9228378,0.030407358,-0.03759533,0.31247577,0.5641098,0.24121726,0.7150012991390093,-0.1843874444562485,0.9945269
Drug 222,O=C1OCC(CCl)=C1Br,1.0,3.481913,211.442,0.90945053,0.0074299425,0.09872423,0.30621216,0.7094207,-0.06757873,0.2051266777804123,0.4196143976892559,0.9798483
Drug 223,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,0.0,2.295151,327.8150000000001,0.91325444,-0.011646159,0.1928516,0.5093639,0.45373273,0.51696384,0.4862228801440428,-0.4860220096661956,0.80590624
Drug 224,COc1cc2c3c(c1)Oc1c(OC)c(OC)cc4c1[C@H](Cc1ccc(OC)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)N(C)CC4,1.0,5.524002,622.7619999999998,0.86418074,-0.14301933,0.1367195,0.27491772,-0.5010881,0.17082489,-0.765895290906106,-0.1269871441303965,0.36462703
Drug 225,CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc(O)cc6)nc5c4)nc3c2)CC1,0.0,2.478763,424.50800000000015,0.88927287,-0.109638095,0.29663262,0.18933757,-0.12511742,0.54247546,-0.2431041965878276,-0.2766525196125002,0.97903866
Drug 226,O=C1C=C(S(=O)(=O)O)c2ccccc2C1=O,1.0,2.248394,238.22,0.88945305,0.009202145,0.1598182,0.21098194,0.3223697,-0.015374899,0.0858103223593082,0.2376864343811053,0.86017597
Drug 227,Cc1ccc(S(=O)(=O)NC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,0.0,2.323313,342.35800000000006,0.86678326,0.041209407,0.20083776,0.68719745,0.30058217,0.13550794,0.3161196535028869,0.0752225578825244,0.9982216
Drug 229,Cc1c([N+](=O)[O-])ccc2ccccc12,1.0,1.776128,187.198,0.8923507,0.09159105,0.12261531,0.4513921,0.4640559,0.040774465,0.2684149141501001,0.0350193363796577,0.99310076
Drug 234,OC1c2ccc3cc4ccc5ccccc5c4nc3c2C2OC2C1O,1.0,3.769517,329.3550000000001,0.9018814,-0.06809646,0.16184229,0.2708771,0.11821222,0.1055454,-0.0957659975144038,0.0202939118399661,0.05761311
Drug 235,C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@H]3[C@H]1CC[C@@H]2O,0.0,3.585349,272.3879999999999,0.9109187,-0.11230351,0.055465836,0.25056735,-0.6939251,0.5065508,-0.37971992081354,-0.8112818858254544,0.7288497
Drug 236,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,0.0,2.48806,229.71500000000003,0.93118197,0.10741541,0.13027626,0.4282459,0.19284034,0.30692625,0.3458936171808515,0.3167646709564168,0.98788303
Drug 237,CNC(=O)CSP(=S)(OC)OC,1.0,3.263531,229.263,0.93905807,0.14267728,0.11979907,0.38514966,0.5365417,-0.16167533,0.4144289391912764,0.416544762157352,0.9865558
Drug 238,CC[N+]([O-])(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,1.0,3.091846,372.4900000000001,0.9037433,-0.114387095,0.12052204,0.27077913,0.07234144,0.55646956,-0.0202387051586971,-0.7199658854852968,0.83104795
Drug 238,CC[N+]([O-])(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,1.0,3.091846,372.4900000000001,0.9037433,-0.114387095,0.12052204,0.27077913,0.07234144,0.55646956,-0.0202387051586971,-0.7199658854852968,0.83104795
Drug 240,CCOc1ccccc1C(N)=O,0.0,1.446595,165.19199999999995,0.91887367,0.38450423,-0.020685092,0.5831898,0.57124066,0.15937877,0.5332911342851036,0.0416589708746551,0.9981963
Drug 242,CS(=O)c1ccc(Cl)cc1,0.0,2.530562,174.652,0.93242323,0.21900062,-0.0011607334,0.52066123,0.7102599,-0.021328032,0.3465890888386191,0.3369726867192035,0.9801512
Drug 243,CCCCCCCC/C=C\CCCCCCCCN,1.0,2.080003,267.5009999999999,0.92895585,-0.14472176,-0.16294935,0.3913677,-0.5169188,-0.098474145,0.1997428453409773,-0.914832943729273,0.94315076
Drug 244,NCCCNCCCN,0.0,2.202918,131.22299999999998,0.93652445,0.40926376,0.027654648,0.49043453,0.5948473,-0.32715207,0.8660422786929359,0.3090655070648138,0.9748172
Drug 246,COC(=O)[C@]12O[C@@]1(C)[C@](O)(C(C)C)NC2=O,1.0,4.667957,229.232,0.91533816,0.033200223,0.10030218,0.3621504,0.33747506,-0.2384376,0.1024944305271053,0.341552991413268,0.14359124
Drug 249,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,0.0,4.551999,312.4530000000001,0.9238681,-0.1309366,0.058946054,0.3323232,-0.768722,0.49962783,-0.4751683684180049,-0.7535729189241811,0.09436703
Drug 252,CC1=CC(=O)c2ccccc2C1=O,1.0,1.951386,172.18299999999996,0.8881412,-0.0052566007,0.23157212,0.13480753,0.3109994,-0.044035435,0.087930761266479,0.2393027213323926,0.9325189
Drug 253,CCCCCCCCc1ccc(Nc2ccc(CCCCCCCC)cc2)cc1,0.0,1.715499,393.6590000000003,0.9532004,-0.17469761,-0.023250684,0.23055689,-0.5812196,-0.04749918,0.1362573358597103,-0.931832337187633,0.9944206
Drug 255,O=C(c1ccc2c(c1)OCO2)[C@@H]1CO1,1.0,2.6576,192.17,0.9227588,0.041845486,0.05491409,0.46514732,0.48345625,0.2726766,0.0320320457423538,-0.1089715144364339,0.98383373
Drug 257,C=C1CCC2C(c3c(C)c(O)c4c(c31)C(=O)C(C)C4)C2(C)C,0.0,4.277719,296.41,0.91159326,-0.08706099,0.112830706,0.3591094,0.3803171,0.27377403,0.0749738659278926,-0.5414630011275319,0.028316146
Drug 258,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(O)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,1.0,5.449363,715.7490000000003,0.90272254,0.0024778247,0.07933472,0.07689667,-0.56083524,0.13358438,-0.8635901913763971,-0.3968038795693291,0.0048262533
Drug 260,CS(=N)(=O)CCC(N)C(=O)O,0.0,3.589891,180.229,0.9680675,0.5483388,0.13409501,0.37026778,0.67775154,-0.41963184,0.5762068700648654,0.5895222426559034,0.98364025
Drug 262,O=Cc1cccc(Cl)c1,0.0,1.701162,140.569,0.92531246,0.24680862,0.08723095,0.49159852,0.6350093,-0.0796116,0.4994801647633501,0.1547157140995946,0.9928778
Drug 264,CCCCCCCCn1sccc1=O,0.0,2.593066,213.346,0.9679545,-0.056585923,-0.2816247,0.34760094,0.40057874,-0.47970396,0.9719933307940866,0.095059336656934,0.98093843
Drug 266,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,0.0,4.660529,612.5810000000002,0.88808215,0.03434329,0.15997003,0.1510714,-0.5093011,0.1259042,-0.7900467771918804,-0.056349658304534,0.015280518
Drug 267,c1ccc2cnncc2c1,0.0,2.031986,130.15,0.9464776,0.20669237,-0.00030755997,0.37716237,0.60554266,0.2726624,0.7201427334402849,-0.1436361387402804,0.94790417
Drug 268,O=S(=O)(O)OCc1c2ccccc2c2ccc3cccc4ccc1c2c43,1.0,2.392813,362.4060000000001,0.9040772,-0.09174886,0.2052995,0.29041502,0.1831578,0.16061664,-0.1006663088314355,0.0018746471798275,0.9242571
Drug 270,O=[N+]([O-])c1cc(-c2ccc(O)c([N+](=O)[O-])c2)ccc1O,0.0,2.165654,276.204,0.87094146,-0.009235308,0.14720558,0.2950126,0.2082187,0.084269166,-0.0522276136855385,0.086480597642736,0.99138707
Drug 271,O=C(OCc1cccc([N+](=O)[O-])c1)c1ccccc1,0.0,1.595944,257.24499999999995,0.9130388,0.039667457,0.048185654,0.5038964,0.3442006,0.20715404,0.2311375451576782,-0.100340305323787,0.9950566
Drug 272,COC(=O)/C(C#N)=C/c1ccccc1Br,0.0,2.234455,266.09400000000005,0.9078543,0.019806735,0.12818016,0.31695497,0.5990144,-0.060441732,0.0051651778009585,0.0147023229619459,0.99464583
Drug 273,O=[N+]([O-])c1ccc2c(c1)oc1ccc([N+](=O)[O-])cc12,1.0,2.12993,258.189,0.9009097,-0.07809055,0.28235057,0.41188908,0.20988178,0.15367353,-0.0991535405405884,0.0012931814526649,0.97038615
Drug 274,Cc1c(N=[N+]([O-])c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2C)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.0,3.148477,406.2670000000001,0.9039338,0.08094355,0.31367743,0.44590315,0.44201887,-0.053047657,0.2248055643800109,0.2889855908221851,0.5910591
Drug 275,C1CSCN1,1.0,4.007173,89.163,0.95405024,0.3682718,0.057579987,0.56771094,0.6232655,-0.29322594,0.5855519471592892,0.3963652841724919,0.934251
Drug 276,O=Nn1cc(CCO)c2ccccc21,1.0,2.608242,190.20200000000003,0.90655583,0.24776118,0.080508895,0.262847,0.48865187,0.061011434,0.3874780286973361,0.1809152315064989,0.88759744
Drug 278,CC(C)(CO)CO,0.0,2.710647,104.149,0.96785885,0.36940047,-0.016550675,0.50090283,0.4269644,-0.622185,0.9455333600252388,0.2658453809091144,0.9904298
Drug 279,O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,0.0,3.757704,197.965,0.921232,0.32564303,0.11656539,0.3198231,0.6438246,-0.20927292,0.7440300242341844,0.4962956417423063,0.89394164
Drug 280,COC(=O)/C(C#N)=C/c1ccco1,0.0,2.423094,177.15900000000002,0.90969026,0.11142714,0.1523949,0.4388655,0.4322617,-0.20327854,0.2305818347951203,0.2274701418419989,0.9850889
Drug 281,COc1cc(-c2cc(OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,0.0,2.406955,358.4780000000001,0.9283465,-0.074547604,0.07522276,0.24176763,-0.36339378,0.36976922,-0.0218674132658463,-0.4979573328154854,0.90546304
Drug 283,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,1.0,1.823204,300.314,0.90817606,0.107337445,0.15513805,0.5083021,0.3459009,0.14553905,0.1571437700059315,-0.029048531951902,0.9986953
Drug 284,O=C(O)/C=C/c1ccccc1,0.0,1.535427,148.161,0.9694425,0.29458016,-0.0019243136,0.64911646,0.6136849,0.11321509,0.6288686030101519,0.0762564704411033,0.9970741
Drug 287,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0.0,3.027478,419.908,0.8899043,-0.060286283,0.20367183,0.44146788,-0.331285,0.26660037,-0.6221387120524813,-0.3949310307271186,0.98725456
Drug 288,CCN(CC)c1ccc([N+](=O)[O-])cc1,1.0,1.825736,194.234,0.9290724,0.19561592,-0.06694174,0.5258534,0.47754335,-0.026059866,0.5253454854957339,0.1339458118650154,0.99106467
Drug 289,CCCCON(OC(C)=O)C(=O)c1ccc(C(C)(C)C)cc1,1.0,2.604469,307.39,0.92991865,-0.0776743,0.0710295,0.5796124,0.2252152,0.2747178,0.3632408060399176,-0.2489161036304241,0.96202546
Drug 292,Cc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C1OC31,1.0,3.677005,292.334,0.90719384,-0.049620196,0.10657649,0.33749923,0.15415168,0.10096252,-0.0953237709322751,0.0214344084872222,0.44125634
Drug 293,COCCO,0.0,2.142964,76.095,0.951394,0.50621355,-0.30960575,0.69296837,0.42902613,-0.59584916,0.988741422424107,0.2227356442469241,0.99403113
Drug 294,Fc1cc2ccccc2c2ncccc12,1.0,1.859727,197.212,0.9386978,0.037273724,0.008750007,0.20489971,0.5780823,0.080673695,0.7151182784271429,-0.1906630888507231,0.98929274
Drug 295,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,1.0,2.252435,268.359,0.89730686,-0.11449587,0.15775461,0.3160707,0.12176907,0.19404507,-0.1018881411952993,-0.0595482372102272,0.9519236
Drug 297,Cc1ccc(NCCO)cc1O,0.0,1.968834,167.20800000000003,0.9302274,0.29842818,-0.081890196,0.51429296,0.7562959,0.24037755,0.635760420128291,-0.1414718550524568,0.992782
Drug 299,N#C/C(=C\C=C\c1ccccc1)c1ccc(F)cc1,1.0,2.108035,249.288,0.94312847,-0.057995915,0.044033445,0.5528377,0.48280036,0.30082357,0.3594872352380367,-0.173267916923451,0.9932335
Drug 302,CC(C)C(C)C,0.0,1.62848,86.178,0.94555116,0.29900044,0.026357152,0.34099093,0.5076165,-0.3403312,0.664182664754084,0.2715030809305489,0.9854661
Drug 303,c1ccc2nc3c4ccccc4c4ccccc4c3cc2c1,1.0,1.812695,279.342,0.91330713,-0.091016844,0.12070669,0.14448258,0.1370014,0.51860726,-0.0313531732324729,-0.4523065584497886,0.95095456
Drug 304,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,1.0,3.61184,296.201,0.93371993,0.16580494,0.19643784,0.26497418,0.15413284,-0.2563104,-0.0677496036309077,0.5392686732817554,0.62783265
Drug 305,CNc1ccccc1,0.0,1.309894,107.15599999999998,0.9728326,0.19637784,-0.2508846,0.5889902,0.6809728,0.3346181,0.8070513024825817,-0.1978089005220065,0.9865797
Drug 307,c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C1,1.0,2.119606,240.305,0.90554607,-0.09431499,0.17965777,0.2968712,0.23724341,0.15525353,-0.0973929134911632,0.0145801386822588,0.80167043
Drug 309,CCOc1ccc(NC(C)=O)cc1[N+](=O)[O-],1.0,1.751852,224.216,0.8980888,0.15143982,-0.006218277,0.48095754,0.5127804,0.07992709,0.4472999326075902,0.1545876485564889,0.9981055
Drug 310,C/C=C1\C[C@@H]2C=C[C@H]1C2,0.0,5.08288,120.19499999999996,0.94546205,0.27709746,-0.018305004,0.4322595,0.43753195,-0.3400315,0.7753945739058744,0.0967198426268513,0.47145253
Drug 311,O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=CCC4,1.0,2.688056,299.32900000000006,0.8998212,-0.13526258,0.205405,0.26364073,0.16841674,0.20210826,-0.0985916797497823,-0.0026476674007043,0.5388732
Drug 312,Nc1ncnc2c1nc(-c1ccc([N+](=O)[O-])cc1)n2-c1ccc([N+](=O)[O-])cc1,1.0,2.377471,377.3200000000001,0.90795285,0.10862927,0.121921286,0.26604643,0.17577064,0.37411475,0.0007881538425525,-0.2412952730891445,0.982665
Drug 313,ON=C1CCCCC1,1.0,2.548733,113.16,0.95695233,0.2985764,-0.21974677,0.45004687,0.4380362,-0.4818008,0.9515386482076548,0.1419233483999539,0.96378344
Drug 314,COC1=CC(=O)c2c3nc4ccccc4c-3c[nH]c2C1=O,1.0,2.665938,278.26700000000005,0.8990647,-0.070773065,0.013398722,0.12600665,0.24157465,0.29208422,0.0699150241927943,-0.270734294961575,0.30457544
Drug 315,N=C(N)NNc1ccc(N=NC(N)=S)cc1,1.0,3.151735,237.292,0.89449894,-0.000947088,0.2402017,0.12128347,0.34329987,-0.03750986,0.0176138727245614,-0.0435614903603668,0.19794382
Drug 316,CCc1c2ccccc2cc2c1ccc1ccccc12,1.0,1.826188,256.348,0.9071505,-0.09383339,0.13447176,0.29194432,0.14759946,0.15576375,-0.0992905000427904,-0.086262158484735,0.97625387
Drug 317,Cc1cnc2c(ccc3c2nc(N)n3C)n1,1.0,2.691613,213.244,0.92108244,0.12467261,0.123648465,0.23619843,0.10093975,0.49682975,0.1979773870656511,0.1236336325849676,0.97382814
Drug 326,Nc1cccc2cnsc12,1.0,2.805304,150.206,0.9234819,0.18450336,0.10409208,0.1897418,0.55446994,0.07757163,0.3947350791106123,0.1436835211050591,0.98098695
Drug 327,COc1c2ccccc2[n+]([O-])c2occc12,0.0,2.997226,215.20799999999997,0.91433334,0.051844355,0.13828792,0.27618086,0.44590414,0.05355513,-0.0344192312292658,0.0257538725135877,0.79872835
Drug 328,COc1cc2c(c3oc4cccc(O)c4c(=O)c13)[C@@H]1C=CO[C@H]1O2,1.0,3.791215,324.28800000000007,0.88456905,-0.031069301,0.1761353,0.3551407,0.1909939,0.09648681,-0.0991581559632067,0.0450688382554954,0.03984018
Drug 329,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC,0.0,1.909943,551.0650000000004,0.9189715,-0.17616186,-0.41225696,0.3134275,-0.6959256,-0.02956146,0.0916645958039618,-0.9691556272178768,0.0018931015
Drug 331,O=C(O)CCC(=O)Nc1ccc(Cl)cc1,0.0,1.437055,227.647,0.9257087,0.26271677,0.13131978,0.45437345,0.5651672,0.10962212,0.5852109649147278,0.0328166503324461,0.9980281
Drug 335,CC(C)(CO)C(O)C(=O)NCCC(=O)O,0.0,2.789674,219.237,0.95953923,0.47695014,0.12542349,0.31840926,0.6548679,-0.37438488,0.6158848702010113,0.5254463357114191,0.96551114
Drug 336,ClCc1ccc2ccc3cccc4ccc1c2c34,1.0,2.055935,250.728,0.91157943,-0.0923281,0.15967079,0.28836712,0.19188643,0.18476307,-0.0452099268199333,-0.0855929539337705,0.9852202
Drug 338,c1ccc2nccnc2c1,1.0,1.58854,130.15,0.94796354,0.29741716,-0.043738097,0.37315106,0.6530199,0.044376254,0.7408201572438621,0.1848183858309475,0.98520386
Drug 340,CN1CCc2cc3c(c4c2C1Cc1ccccc1-4)OCO3,1.0,3.024029,279.33900000000006,0.91989934,0.07921998,0.136921,0.3411455,0.3658985,0.74714994,0.0984700960232595,-0.621984152823872,0.57262874
Drug 341,C=C1CCC2CC1C2(C)C,0.0,4.385149,136.23799999999997,0.94515663,0.2650429,-0.0014786944,0.35399812,0.438105,-0.33483875,0.7717332489151132,0.0890889168688858,0.9182964
Drug 342,N=C(N)NS(=O)(=O)c1ccc(N)cc1,0.0,2.332691,214.25,0.9468909,0.38441065,0.10730443,0.4594678,0.48519337,0.12582242,0.4060183882495438,0.0391593543566308,0.9848326
Drug 343,CN(C)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,0.0,2.105242,268.364,0.93279064,-0.17723274,0.089900225,0.10500839,-0.40649635,0.6486771,-0.1894098692748208,-0.3148398056161952,0.99444467
Drug 344,CC(C)CCCC(C)C1CCC2C3CC4OC45CC(O)CCC5(C)C3CCC12C,1.0,4.978223,402.6630000000002,0.9213675,-0.14296429,0.09892809,0.2218538,-0.6893258,0.29131162,-0.6386091355506517,-0.6014374064372665,0.03685039
Drug 345,Nc1cc([N+](=O)[O-])c(-c2ccccc2)c([N+](=O)[O-])c1,1.0,2.192305,259.221,0.9093454,-0.013129957,0.11628236,0.48949683,0.4144721,-0.020809293,0.1609925966083985,0.0314449319980382,0.98937166
Drug 348,C[C@@H](O)CN(C)c1ccc(NN)nn1,1.0,3.192761,197.242,0.9394922,0.2608621,0.086297296,0.35575557,0.50662756,-0.1910342,0.5269070721789324,0.2745210025549379,0.9917979
Drug 350,CC(=O)/C=C\C1=C(C)CCCC1(C)C,0.0,2.718767,192.302,0.91968286,0.23300424,0.064160734,0.32728976,0.40802884,-0.2963106,0.7795787130708992,0.1163609779932995,0.62853944
Drug 352,COc1cc([N+](=O)[O-])ccc1N,1.0,1.848276,168.152,0.93757576,0.3651958,0.035540007,0.4942521,0.5499197,0.019514322,0.6435755711586731,0.184040844977324,0.9933695
Drug 353,C/C=C1/C[C@H](C)[C@](O)(CO)C(=O)OCC2=CC[N@@+]3([O-])CC[C@@H](OC1=O)[C@@H]23,0.0,5.83915,367.39800000000014,0.9470076,0.08245137,0.15209103,0.29614398,-0.35712945,0.037516475,-0.774570412491674,-0.4013860854534167,0.008448071
Drug 354,COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,0.0,4.153723,519.5870000000002,0.825956,0.09540279,0.28128976,0.39832246,-0.19655585,-0.1930185,-0.4480975460529599,0.4494771732178433,0.0103696585
Drug 355,CN(C)CCCN1C=CN(C)C1/C=N/O,0.0,3.838847,212.297,0.9367191,-0.06356315,0.029414408,0.32615712,0.30276155,0.41329467,0.4267135340846711,-0.3049033019267559,0.87909293
Drug 356,CC12OOC1(C)c1c(ccc3ccccc13)O2,0.0,3.634252,228.247,0.9258219,-0.015797429,0.084421284,0.36869296,0.48077738,0.24370766,-0.0844713338266008,-0.2237146480651724,0.09509488
Drug 357,CN(C)CCNC(=O)c1cccc2nc(-c3ccccc3)oc12,0.0,2.048061,309.3690000000001,0.90719265,0.020772181,0.34375924,0.59456295,0.37314677,0.529148,0.2528301479180412,-0.4978454306878052,0.9981932
Drug 359,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,0.0,2.231134,331.17600000000004,0.9139794,0.068961225,0.17680842,0.44056875,0.22189379,0.12093377,0.0630215157527381,0.0369713082207309,0.99620026
